	baseMean	log2FoldChange	lfcSE	pvalue	padj	HumanSymbol	Tom3D1	Tom3D2	Tom3D3	Tom2D1	Tom2D2	Tom2D3
ENSMUSG00000015214	505.827138340101	0.21305532332670896	0.15522517302449698	0.140888051871699	0.279540529906553	MTMR2	6.70204315038	6.98929289334	6.8586277974800005	5.64358022788	6.05624441332	5.61082405944
ENSMUSG00000045257	30.94314587401089	-0.456151284958079	0.45088876988302296	0.14098834452701595	0.279708486462618	MORN2	0.471869831536	0.829615127475	1.4614772725999998	2.71078801836	1.177204665	1.01064532748
ENSMUSG00000042757	8.93980052701768	0.480187085409377	0.9279434400086459	0.141028560641068	0.279757232396599	TMEM108	0.0	0.0224107442154	0.0123373448453	0.0	0.0	0.0
ENSMUSG00000036158	269.23569831617	-0.29280007766604305	0.22236821711327293	0.141090730340393	0.279849511837666	PRICKLE2	3.06768528993	3.1071328727	2.25701958865	3.12944253857	3.74425321601	3.83225782284
ENSMUSG00000036819	323.363501830372	-0.220985050708796	0.161609465846129	0.141136370424131	0.27990898841546996	JMJD4	3.08879772156	4.15231321355	3.44502563169	4.55737060947	3.89464158946	4.1556169387800015
ENSMUSG00000049686	612.140439398887	-0.236431828907924	0.17405188051832698	0.141163631492901	0.279932005625436	ORAI1	12.627967177	13.692688927899999	13.5966649631	16.6604787113	15.1434667517	15.879622763399999
ENSMUSG00000029556	610.419447436197	0.388637475231367	0.326335106126325	0.141236358190663	0.280045167532407	HNF1A	15.5862455041	16.7598374878	13.991778536099998	9.08830608941	11.292999486800001	10.7966016749
ENSMUSG00000022671	242.746492187598	-0.27203032735398797	0.20403333836124	0.141314194518442	0.280168434658417	MZT2B	10.2762763312	11.356509300599999	10.8555284082	12.805246258199999	14.7473224403	12.6607657617
ENSMUSG00000082062	1.8226126354198402	-0.492107866272891	0.888487891249789	0.141331251968107		ZNF845	0.09175246724310003	0.0967884315388	0.0	0.06454257186580001	0.457801814165	0.550240233849
ENSMUSG00000041235	617.242305424044	-0.364032898690878	0.295543713151007	0.1413619691299	0.280232080932565	CHD8	2.15657815529	2.58873052405	1.8656152224	2.89804739876	3.21077886298	3.14724610319
ENSMUSG00000095432	271.731832030363	0.23919588524225	0.176441899708448	0.141435693894714	0.280344752825534	ZNF99	3.61059219934	3.56491083727	3.59262623831	2.94250160282	2.84507758172	3.06495786483
ENSMUSG00000026792	512.065947338496	0.24129830265643998	0.17817254311847694	0.14145016274212696	0.280344752825534	LRSAM1	8.018118338410003	8.0604829378	8.071942060289999	6.577384554450001	6.37096543528	6.85847826965
ENSMUSG00000022890	2281.97318196044	-0.33852799480484097	0.267367507059395	0.14154267766683098	0.28045844299674	ATP5PF	89.4933967875	83.454807093	142.397075231	181.481179548	118.09331147200001	123.15002226899999
ENSMUSG00000006526	228.98173554482202	-0.233472199009879	0.17183550781641901	0.14155294381657998	0.28045844299674	STIMATE-MUSTN1	2.41863467944	3.3562860546599995	2.45798625716	3.4837577846599994	3.2037278065099994	3.15745748094
ENSMUSG00000026944	1690.91035253763	0.343482927517881	0.272653287756037	0.141554580171443	0.28045844299674	ABCA7	12.1621761658	14.312879992400001	10.1421483142	7.743758797919999	9.14185713587	9.78214428077
ENSMUSG00000085459	5.826846710286679	-0.48375623630590403	0.55419475034485	0.141615448846552	0.280524313680354	ZNF845	0.456282539804	0.320884169426	0.883250153489	1.28387386198	1.36598162929	0.91210993719
ENSMUSG00000028080	2012.7139784764802	0.40473855903740397	0.349932357381236	0.141619203601172	0.280524313680354	NBEAP1	18.3328894537	20.4852979801	12.066098044	8.44720013424	11.906516253900001	12.7246812549
ENSMUSG00000031820	1317.3380177169	-0.252896980563339	0.18796821675172	0.14178023001866902	0.280778173596201	BABAM1	35.854005579	36.0432337066	40.8667418379	47.3765180912	45.620525909499996	43.6629253188
ENSMUSG00000034673	893.040225644339	0.21726238248308602	0.15893844071732902	0.14178675790018602	0.280778173596201	PBX2	13.4872538094	13.7573335155	16.3550406029	13.4938574369	12.0752241747	10.989022036600002
ENSMUSG00000042377	729.4965076274582	0.324399255984792	0.253072003750964	0.14180988262473998	0.280778173596201	FAM83G	10.0595116074	12.8815719484	7.990178879089999	6.80784997878	8.187313080720001	8.19131774784
ENSMUSG00000037112	511.924012723444	-0.38745184584527204	0.325500686463529	0.14181017201204	0.280778173596201	SIK2	5.348678377280001	4.92577221711	4.85364795651	7.445344501699999	7.42728659042	7.21691243148
ENSMUSG00000027079	307.823786338586	-0.24877931507920198	0.184590940262218	0.14190105318123	0.280927007521431	CLP1	5.74819903206	5.834485171080001	6.584485212100001	7.420079884450001	7.687642320860001	6.8199376789100015
ENSMUSG00000026942	746.450211999954	0.15867488782440806	0.113913847958504	0.14194991052828698	0.28099262151625104	TRAF2	9.01737097062	7.82526358229	8.129977621210001	7.50280354963	7.63582735403	6.92433200904
ENSMUSG00000086851	2.8113412879107798	-0.503474813211669	0.718548238391597	0.141994429386232	0.281049633811735		0.0354673402789	0.112242046658	0.082387199191	0.299390753529	0.141572325725	0.27346873567
ENSMUSG00000073600	18.9629207238088	0.484961041742151	0.563821793035208	0.1421045201408	0.28123640560461	PROB1	0.09321600353039998	0.207590402859	0.156384045581	0.0510005107749	0.0723495382386	0.0798595817049
ENSMUSG00000085667	12.3685395310202	0.4680897925385341	0.49204052217655503	0.142139014150318	0.281273540507064	ZNF845	0.18036006915	0.14269454051	0.196387025002	0.166520697322	0.0674934168046	0.0289719826795
ENSMUSG00000040808	12.427330335193501	0.49788671223265707	0.8510915413069291	0.142191172360896	0.281345618345157	S100G	0.316546011989	0.890453570157	0.980407670372	0.445343745874	0.0	0.0
ENSMUSG00000003872	5.94699656981842	0.5009784365297779	0.6867765707938729	0.142299286689639	0.281528385184491	LIN7B	0.551263803191	0.654210786238	1.04043262978	0.242363943333	0.34381850533200004	0.177103562148
ENSMUSG00000020091	1184.50804672729	-0.35712505971759995	0.288544698892939	0.142324166606269	0.281546456807911	EIF4EBP2	34.8519640523	37.393067055900005	24.1753380757	33.512989611100004	48.051042464700004	51.57769389590001
ENSMUSG00000084908	1.04311208222573	-0.46791094177021997	0.9487307827797672	0.142389334269163		ZNF845	0.0	0.0	0.0	0.0794813154934	0.0281881317813	0.0241998732439
ENSMUSG00000041837	302.756974649908	-0.18973358193724	0.13767200456964698	0.14240376549451	0.28167275783266904	PDCD7	4.5405132934	4.6808684005800005	6.472128875319999	6.05406167985	6.09626357132	5.728802267050001
ENSMUSG00000097134	8.04544248622769	0.476189955055084	0.524970139667652	0.14249251162369905	0.281796830011326	ZNF845	0.0453017548463	0.143364617735	0.210463185053	0.07966793307230001	0.0678103581626	0.0388107090575
ENSMUSG00000029592	548.08024929237	0.12115040236631901	0.0861420687046439	0.14249801112702898	0.281796830011326	USP30	8.12580747264	8.001406635750001	8.705043194229999	7.512204111889999	7.404333398639999	7.630631977080001
ENSMUSG00000098224	3.23035156578573	-0.494497286171839	0.865953005863437	0.142627869286618	0.282022440640719	ZNF845	0.103256599222	0.0	0.0	0.254222729551	0.206080816652	0.0884615142229
ENSMUSG00000052593	2029.6331554620801	0.150391696129252	0.107912207752904	0.142661015098753	0.28205679024555397	ADAM17	29.533905831	28.9073627117	25.9306750141	24.570139624699998	24.982272657600003	25.4380793339
ENSMUSG00000022838	22.1650222214104	0.494621211316377	0.631036637886151	0.142724312825619	0.28215073937367496	EAF2	0.298301668849	0.202290672227	0.56918913972	0.314757043781	0.0212626505191	0.07301703445739999
ENSMUSG00000078877	186.798185071077	-0.208269190605453	0.15225634550342002	0.142787718509015	0.282244881125325	ZNF823	3.4371463178	3.77509657288	4.08601041065	4.70766562505	4.57999189798	3.86269585548
ENSMUSG00000001289	2026.6288761333399	0.403605570727491	0.350173359909866	0.142870968452909	0.282378223378629	PFDN5	72.6327045211	63.438528359799996	119.47679915200001	74.8110397965	44.878027333	46.2912356864
ENSMUSG00000021302	390.7753240753711	-0.202924532228504	0.14812109516449898	0.142935798213599	0.28245936786818104	GGPS1	7.18948610246	7.96781014614	8.6236111944	10.7469517382	8.96804162197	7.8641613433
ENSMUSG00000055424	5.91576904249799	0.491875612902708	0.612956842406786	0.14294361723836302	0.28245936786818104	ZNF845	0.635361171017	1.34046774002	0.7379412572699999	0.446939960017	0.0905758428026	0.544323672194
ENSMUSG00000043687	1.2889993384962501	0.4645770696152721	0.9518693299030092	0.143162047241016		C16orf74	0.18002616795600002	0.063302386504	0.209091683255	0.042212677334000005	0.0	0.0
ENSMUSG00000056457	949.2879441822812	-0.44678232597726597	0.43348749325725705	0.14320965519151702	0.28295379497011197		16.0284004188	15.085331070899999	26.713225465700003	40.657264329200004	28.7788223734	30.5774508977
ENSMUSG00000099373	3.8898173198611294	0.501710901625626	0.726170586576442	0.143261386659814	0.283000043924188	ZNF845	0.0607646813656	0.112174714897	0.052931427914500014	0.0534305633922	0.0151593642123	0.0
ENSMUSG00000022601	547.624196015661	0.21350130401037398	0.156592887902716	0.143264716604315	0.283000043924188	ZBTB11	7.267690551679999	7.188783700539999	6.4563431951400005	5.72791712173	5.88621474037	6.01468174784
ENSMUSG00000079197	1704.6408448470902	0.3368358257107489	0.267266461456302	0.143412254907724	0.283260193306641	PSME2	51.8056175962	47.4846862256	66.1010826407	42.1826633306	40.506609084000004	38.2484782453
ENSMUSG00000072647	42.5469069945719	0.37694943603283204	0.3138047383840349	0.14345838123565194	0.28332000385185496	ADAM1A	0.730490796897	0.599343749144	0.848429714745	0.639467942793	0.404978527915	0.4450294638600001
ENSMUSG00000055818	39.3922862655777	0.424790202117926	0.387125724150434	0.143538304661797	0.28344654065793395	ZNF845	1.89097113115	2.10258461571	3.97703212401	2.30086778898	1.27500807981	1.26974854598
ENSMUSG00000052673	15.376501138657696	-0.398111554025601	0.343000173781662	0.14357474274263501	0.28348718805002804	ZNF845	1.3798159496899998	1.5411696406600002	1.13123961966	1.7128605610499998	2.02489263958	2.36421902676
ENSMUSG00000040009	25.5678564194765	0.447811686375845	0.437371867732045	0.143654511925824	0.28360640805195303	GNAZ	0.2302807021	0.288467482233	0.351041109596	0.101243249986	0.229798557699	0.160294073726
ENSMUSG00000005237	39.0983685535331	0.4642349179602779	0.485432029249897	0.143666844367462	0.28360640805195303	DYNC1H1	0.0813077905867	0.120858409259	0.0987275675068	0.077993650766	0.0368807065702	0.0411613284765
ENSMUSG00000021510	290.24956217846	0.308580482706596	0.239040175736732	0.143741794679216	0.283723041247274	ZNF99	4.203624249680002	3.86085101724	2.73995473146	2.71798828227	2.6932120066900005	2.8694036018
ENSMUSG00000014980	220.817809142659	-0.3601738477476621	0.293595730527993	0.14376479145168	0.283737112135485	TSEN15	3.18378784597	3.3806301795	4.5006307448900005	6.79250510663	4.765682805919999	3.85811833588
ENSMUSG00000073144	12.3275983323637	0.47388761030181603	0.522869310662183	0.14385759243183702	0.28387832197268503		0.0981538021671	0.276109634157	0.380002973013	0.115075903327	0.16324715854	0.08408986962470001
ENSMUSG00000031065	2945.6327425397803	-0.188533818669145	0.13728538626550402	0.143868092037161	0.28387832197268503	CDK17	42.2990658711	43.705748627	39.8459264197	43.482982013000004	48.686592934	51.6305627762
ENSMUSG00000030376	3.6124584415985095	0.4979451608824261	0.8236204477811859	0.144026088310052	0.28413011442216196	SLC8A3	0.0837542011404	0.0126215956082	0.0277932720162	0.0168332150578	0.0119398346997	0.0
ENSMUSG00000074034	3.67757378441742	-0.497309202261556	0.6753994589219909	0.144038636681378	0.28413011442216196	ZNF845	0.0574233128324	0.0605750727998	0.40016639607	0.44433389611	0.458424673776	0.491954339301
ENSMUSG00000056313	450.261575026765	-0.44829294458719	0.43977193832628897	0.144043369343823	0.28413011442216196	TCIM	2.7217695878500003	2.42716430203	7.65858623393	13.2838267467	4.76012434806	4.42317372944
ENSMUSG00000028801	3.2581978264210405	0.453134266601884	0.967918098075532	0.14410531016825698	0.28421930730177897	STPG1	0.0	0.0224484093317	0.07414847927189999	0.0	0.0	0.0
ENSMUSG00000027222	286.499368420706	0.30934982980569203	0.24006761960757605	0.14412037689755802	0.28421930730177897	PEX16	9.93299554861	10.478182097100001	12.762203295399999	8.70211917225	8.314628121410001	8.16686613096
ENSMUSG00000097584	0.8459252880979259	0.452949168916364	0.967869621861017	0.144199620647212		ZNF845	0.0	0.06205251359980001	0.204963276036	0.0	0.0	0.0
ENSMUSG00000045657	3.1383960910639797	0.5006268057975679	0.7693675475335351	0.14421657219918	0.284377649701537	PCDHGA12	0.0534819027647	0.0376115552337	0.082822189683	0.0	0.035579950921400004	0.015272922466200003
ENSMUSG00000004151	16.722589281503502	0.494471650803284	0.8470062965852779	0.14433239365310502	0.284574653314717	ETV1	0.0117593131921	0.0	0.0409736198437	0.0	0.0	0.0100743841946
ENSMUSG00000070111	2.0254253926949097	0.500174858383792	0.77819733061938	0.14436909145951002		ZNF845	0.0399033775207	0.031570148242700005	0.0231729211039	0.00701743148905	0.0199099154161	0.0
ENSMUSG00000030707	462.24871237538696	-0.464231776399524	0.488493209064392	0.144379742212939	0.284636622988927	CORO6	0.086973145824	0.0611645268568	0.269373601476	0.346690036857	0.17358209599500002	0.248370765463
ENSMUSG00000027678	1972.7202499044602	0.362133297816775	0.296701485766466	0.144496360449146	0.28483512525534005	NCOA3	20.316781351099998	21.7795176767	14.942397079500001	10.9612158724	14.4959835099	14.7784233227
ENSMUSG00000087351	1.1503521624700002	0.473220310038876	0.9266788893844492	0.14455078007982095		ZNF845	0.0	0.198984038024	0.109542756466	0.0	0.0	0.0
ENSMUSG00000099428	3.361767345359	0.497771764161627	0.692621267435723	0.144590533958285	0.28498934498546	ZNF845	1.00623897851	3.18440349593	0.7791319234749999	0.471887412847	0.669421460713	0.574706923528
ENSMUSG00000039395	12.0308644444889	-0.485885696893214	0.5893885772780401	0.14462950541928601	0.2850347389399601	MREG	0.0	0.07017585053780001	0.103020070442	0.124789841226	0.132770543653	0.13298275354
ENSMUSG00000036469	54.086456377781495	0.499076171995235	0.7932769093689209	0.14466373734478194	0.285070783277723	MARCHF1	0.012125296126	0.0383724306029	0.0281658895008	0.00852944689249	0.0	0.0103879273944
ENSMUSG00000101655	7.20419314474851	0.497728704493118	0.696035136852497	0.144762377163835	0.28523372628832394	ZNF845	0.130702869466	0.137876681831	0.8349278225110001	0.22985483658000005	0.0	0.111975155423
ENSMUSG00000086498	1.2541687132527402	-0.45660077568126894	0.95931237180262	0.144892280300743		ZNF845	0.0	0.0	0.0	0.0508964280999	0.0	0.30993123376
ENSMUSG00000009555	1720.02844426085	-0.268995592475693	0.203625269891007	0.145072030182167	0.2858123591546189	CDK9	15.343380328699999	16.4852554363	21.4177137079	25.5238805489	19.224131922799998	20.8979719414
ENSMUSG00000032485	1726.81312118113	0.31181818069481604	0.24327553900690999	0.145178113828272	0.285989848337923	SCAP	26.6609248269	29.4653047345	19.6963738466	13.8612318157	21.2314236759	22.3270849951
ENSMUSG00000021215	9952.40815763572	0.249084741917357	0.186601461319591	0.145233197936794	0.286049353015087	NET1	213.635508045	210.454879174	203.582448908	166.926408691	171.45644529	172.29048520799995
ENSMUSG00000059213	2.37450764901401	-0.49897319500828796	0.750279836030965	0.14524031519623998	0.286049353015087	DDN	0.0406262261376	0.0285707027858	0.0	0.133364972026	0.0405411660031	0.0696102236251
ENSMUSG00000046410	61.9628818272654	-0.3745559569825421	0.31295411040229604	0.145284438386863	0.286099447737919	KCNK6	0.346814901861	0.365850329632	0.35965064944	0.514067615682	0.531493463489	0.488128428812
ENSMUSG00000034473	365.305033741037	0.29630225463846	0.22849678331943696	0.14529775095956798	0.286099447737919	SEC22A	4.78308002083	3.988304066730001	7.058345803230001	5.0335445425400005	3.59562499013	3.56514084525
ENSMUSG00000067653	96.1119281928051	0.312303801836316	0.243878494895725	0.145342695805714	0.286156435113628	ANKRD23	2.82526225644	2.05068631817	2.95025440214	2.58910181839	1.57779966086	1.75426788402
ENSMUSG00000039630	1949.6815056784808	-0.25836781251885	0.194632241140577	0.14547105397615398	0.28637761930503197	HNRNPU	8.16058933525	9.09101812464	10.348177295700001	13.8313041912	10.789645730799998	9.17785894316
ENSMUSG00000097703	5.5151234341177595	-0.4788649535567121	0.5564109017895831	0.145501353790492	0.286382900493787	ZNF845	0.297925658342	0.251422184515	0.138410494641	0.29340293845800003	0.8324452752629999	0.408379978601
ENSMUSG00000022098	1759.93312623898	-0.22010255652374106	0.162851875753028	0.145505768748172	0.286382900493787	TLL2	10.2319264562	10.082484661799999	9.237804506569999	11.189898751800001	11.4750455688	12.1266679166
ENSMUSG00000092517	12.2035831322899	-0.49437548485252797	0.83133125012164	0.14552436876553698	0.28638798568089	ZNF845	0.0	0.042503750365500005	0.0	0.0566865547652	0.0804157840634	0.0690379836537
ENSMUSG00000033576	69.7842648609329	0.47367194365251797	0.920252229311771	0.14554219364517598	0.28639154446675397	APOL6	0.0656337303476	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000044055	1.8891479983416293	0.47178501394613703	0.924847630064331	0.145591937448168		OTOS	0.0169389170295	0.0	0.0393474650317	0.0	0.0	0.0
ENSMUSG00000021715	288.910646469991	-0.23280125831575402	0.17322987132762	0.145595756780793	0.286465418903758	CWC27	6.57853228199	5.98508628517	6.987357418969999	9.25523651493	7.24807924882	6.809208660580001
ENSMUSG00000087249	2.41917294310016	0.4975941577909579	0.789253087549347	0.14562612036855802	0.2864936360776961	ZNF845	0.0656904823842	0.138591995355	0.457777900563	0.046209467795	0.0655529445964	0.0562780450406
